merchant_id,merchant_name,merchant_category,location_zip,years_in_business,avg_transaction_value,chargeback_rate,risk_tier
Merch_05408,Mendoza-Johnson,Unknown,15445,0,176.62,0.0137,Low
Merch_05409,"Brown, Cole And Williams",Manufacturing,Unknown,1,84.01,0.0159,Low
Merch_05410,"Campbell, Sanchez And Davis",Services,53121,18,$34.53,0.0128,Low
Merch_05411,"Anderson, Riddle And Murray",Unknown,35936,Unknown,Unknown,Unknown,High
Merch_05412,"Gates, Bradley And Paul",Digital,Abc12,0,Unknown,0.0114,Low
Merch_05413,Castillo Ltd,Unknown,32664,6,66.65,Unknown,Unknown
Merch_05414,Hall Ltd,Unknown,31690,Unknown,$27.56,Unknown,Low
Merch_05415,Stewart Inc,Retail,37706,0,$82.56,0.0306,Low
Merch_05416,Trade-Co,Manufacturing,04352,2,-16.58,0.0427,Medium
Merch_05417,Henderson-Smith,Digital,47967,0,9.58,0.0303,Low
Merch_05418,"Rivera, Jones And Johnson",Retail,95330,Unknown,23.73,0.0063,High
Merch_05419,"Robinson, Hall And Moon",Unknown,Unknown,2,-5.5,0.9607,Low
Merch_05420,Goods-Llc,Unknown,Abc12,0,46.44,0.0207,Low
Merch_05421,Rose Llc,Unknown,37792,20,Unknown,0.0057,Low
Merch_05422,"Parsons, Valdez And Nichols",Services,66820,5,30.67,0.0094,Unknown
Merch_05423,Walker Ltd,Unknown,37065,3,Unknown,0.0033,Low
Merch_05424,"Rogers, Peters And Daniels",Unknown,4664,1 Years,31.69,0.014,High
Merch_05425,George-Duncan,Unknown,02945,1,57.28,0.0344,Low
Merch_05426,Mcpherson And Sons,Unknown,8222,0,799.1,0.0066,Low
Merch_05427,"Zuniga, Hernandez And Hopkins",Digital,64599,1,$187.08,0.0117,High
Merch_05428,Richardson-Newton,Unknown,38141,4,4.76,0.0293,Low
Merch_05429,Supply-Partners,Digital,27591,5,$34.31,Unknown,Medium
Merch_05430,Biz-Corp,Services,Abc12,2,53.98,0.0322,Low
Merch_05431,"Schmidt, Burns And Hernandez",Wholesale,39772,12,238.9,0.0422,Low
Merch_05432,Powell And Sons,Digital,63119,-1,54.4,0.0193,Low
Merch_05433,Odonnell-Marquez,Manufacturing,09024,1,Unknown,0.0385,Medium
Merch_05434,"Brown, Miranda And Reed",Manufacturing,93376,6,Unknown,0.0271,High
Merch_05435,Kelley-Lee,Unknown,19886,1,39.0,0.0139,Low
Merch_05436,Hampton And Sons,Unknown,42046,0,106.31,0.0061,Low
Merch_05437,Beasley-Hill,Digital,48003,4,$24.23,Unknown,Medium
Merch_05438,"Thomas, Browning And Miller",Digital,5927,13,238.13,0.0508,Medium
Merch_05439,Goods-Llc,Unknown,06932,23,166.57,0.0077,Medium
Merch_05440,Supply-Partners,Unknown,72970,1,250.3,Unknown,Low
Merch_05441,"Lopez, Bennett And Hernandez",Services,11111,13,37.0,0.0571,High
Merch_05442,Vasquez Group,Retail,Abc12,11,106.78,2.0%,Medium
Merch_05443,"Clark, Fischer And Boyd",Services,64099,Unknown,4.01,0.0094,Low
Merch_05444,"Coleman, Ward And Hodges",Wholesale,17869,7,Unknown,0.0388,Low
Merch_05445,Weaver Plc,Services,00996,6,Unknown,0.0412,Medium
Merch_05446,Swanson Ltd,Services,91636,Unknown,Unknown,0.021,Low
Merch_05447,Stevens Group,Retail,61322,7,71.51,0.0178,Low
Merch_05448,"Marks, Conrad And Parker",Unknown,15293,9,$74.47,0.0076,Low
Merch_05449,Trade-Co,Retail,87064,8,38.52,0.0046,Low
Merch_05450,"Evans, Anderson And Moore",Wholesale,20084,5,14.48,Unknown,Low
Merch_05451,"Schwartz, Marshall And Hammond",Wholesale,69931,11 Years,$71.83,0.0047,Low
Merch_05452,Trade-Co,Unknown,6810,2,157.83,0.0071,Low
Merch_05453,Lee Ltd,Unknown,33569,0,10.13,2.43%,High
Merch_05454,Cook And Sons,Unknown,73381,10,34.2,2.78%,Medium
Merch_05455,Lane-Hernandez,Digital,42394,4,164.37,0.0145,High
Merch_05456,"King, Johnson And Reed",Unknown,54809,5,$382.43,0.0273,Low
Merch_05457,Robinson-Duncan,Digital,68130,3,Unknown,0.0317,Low
Merch_05458,Kim Inc,Unknown,24688,0,$48.08,0.6862,Low
Merch_05459,Scott Inc,Wholesale,71057,0,Unknown,0.0203,Medium
Merch_05460,Smith-Craig,Services,Unknown,4,$210.29,0.0402,Low
Merch_05461,Santana Llc,Unknown,Abc12,Unknown,31.35,0.0506,Low
Merch_05462,"Gutierrez, Wright And Mitchell",Manufacturing,22255,12,59.98,0.0063,Low
Merch_05463,Woods-Scott,Retail,5447,5,46.63,Unknown,Low
Merch_05464,Bates-Strong,Other,Abc12,7,6.76,0.0167,Low
Merch_05465,Cobb-Smith,Other,50459,1,222.82,0.0206,Medium
Merch_05466,"Ward, Guerrero And Steele",Unknown,83817Extra,5,76.9,0.0416,Low
Merch_05467,Bailey-Rogers,Digital,53260,0,212.83,0.0063,Low
Merch_05468,Goods-Llc,Wholesale,59338,8,48.65,0.0066,Low
Merch_05469,"Hill, Velasquez And Stewart",Unknown,90962,4 Years,78.49,0.0217,Low
Merch_05470,Edwards Llc,Unknown,61426,4,63.16,Unknown,Low
Merch_05471,Johnston And Sons,Unknown,Abc12,Unknown,200.82,0.0735,Medium
Merch_05472,Supply-Partners,Manufacturing,18297,5,$219.19,Unknown,Low
Merch_05473,"Howard, Alexander And Trujillo",Manufacturing,57819,1,Unknown,0.0174,Low
Merch_05474,Olson Plc,Wholesale,22995,5,Unknown,0.0097,Low
Merch_05475,"Wilson, Salazar And Lucas",Unknown,62894,6,36.48,0.046,Unknown
Merch_05476,Newman Group,Retail,81125,11,$32.01,Unknown,Low
Merch_05477,Martin-Lamb,Retail,24984,0,$32.64,0.0157,Medium
Merch_05478,Comp&Ny Inc,Unknown,Abc12,4,14.24,0.129,Medium
Merch_05479,Biz-Corp,Manufacturing,Abc12,0,176.28,0.0034,Low
Merch_05480,Jackson-Mcdonald,Digital,67581,1,17.0,0.0067,Low
Merch_05481,Rodriguez-Roman,Digital,54035,8,260.08,0.0124,Medium
Merch_05482,Supply-Partners,Services,10999,5,8.89,0.0287,Low
Merch_05483,Ayala-Griffin,Unknown,60709,0,27.79,0.0383,Medium
Merch_05484,Jones-Scott,Unknown,61469Extra,2,75.74,0.1171,Low
Merch_05485,Thompson-Clark,Unknown,54967,12,57.18,0.0097,Low
Merch_05486,Gonzalez-Davis,Services,57397,9,293.81,0.0016,Low
Merch_05487,Robinson-Woodard,Unknown,62714,4,$122.04,0.0559,Low
Merch_05488,Porter-Gonzalez,Other,92240,1,1164.04,0.0059,Low
Merch_05489,Webb Inc,Services,71035Extra,Unknown,8.85,0.0154,High
Merch_05490,Supply-Partners,Unknown,20334,0,31.35,0.0289,Low
Merch_05491,"Booker, Huffman And Henson",Digital,80951,0,23.94,0.0045,Low
Merch_05492,Byrd Inc,Digital,50933,1,28.11,0.8852,Low
Merch_05493,Black Llc,Unknown,73826,12,86.87,0.0354,Low
Merch_05494,Ramos Group,Manufacturing,Unknown,Unknown,6.5,0.34%,Medium
Merch_05495,Martinez Group,Retail,61498,0,16.19,2.06%,Low
Merch_05496,Goods-Llc,Unknown,31779,2,101.42,2.41%,Low
Merch_05497,Boone-Wolf,Wholesale,Abc12,-3,209.85,0.0046,Low
Merch_05498,Mccarthy Ltd,Digital,04048,5,19.73,0.0514,Low
Merch_05499,Khan Ltd,Manufacturing,64098,0,$103.1,0.0156,Medium
Merch_05500,"Glenn, Swanson And Johnson",Unknown,8612,Unknown,63.64,0.0271,Low
Merch_05501,Allen Group,Services,20543,-2,208.5,0.0105,Low
Merch_05502,Castillo-Dean,Manufacturing,11611,1,21.8,0.8408,Low
Merch_05503,"Brown, Thompson And Hall",Unknown,74101,2,18.29,0.0284,High
Merch_05504,Nixon-Gonzales,Services,70977,3,322.36,0.0053,Low
Merch_05505,Patterson Llc,Manufacturing,13070,3,Unknown,0.0085,Medium
Merch_05506,Allen-Edwards,Manufacturing,Abc12,0,37.36,0.0058,Low
Merch_05507,Holt Ltd,Services,98453,0,51.41,0.0115,Unknown
Merch_05508,"King, Stevenson And Lane",Unknown,66751,3,712.04,0.0127,Low
Merch_05509,Goods-Llc,Services,47619,5 Years,7.58,0.0202,High
Merch_05510,"Torres, Farley And Johnson",Retail,89204,0,404.79,0.0301,Unknown
Merch_05511,Harris Group,Retail,01637,6,Unknown,0.0657,Medium
Merch_05512,Comp&Ny Inc,Manufacturing,43511,8,$18.21,1.78%,Low
Merch_05513,Bush And Sons,Unknown,47911,1,Unknown,0.0295,Low
Merch_05514,Lee Plc,Wholesale,80100,3,6.46,0.024,Medium
Merch_05515,Reed-Gonzalez,Wholesale,43016,0,83.25,0.0396,Low
Merch_05516,Trade-Co,Unknown,86203,4,34.86,0.0061,Low
Merch_05517,Supply-Partners,Services,Abc12,4,36.77,0.0171,Medium
Merch_05518,Moyer-Gibson,Wholesale,45423,-1,404.65,0.8072,Low
Merch_05519,Obrien Ltd,Services,71386,4,126.55,0.023,Low
Merch_05520,Black And Sons,Digital,96418,5,227.3,Unknown,Low
Merch_05521,Goods-Llc,Wholesale,94609Extra,0,$54.93,0.86%,Low
Merch_05522,Rodriguez Inc,Wholesale,Unknown,3,$101.03,Unknown,Low
Merch_05523,Brown-Perez,Wholesale,39697,2 Years,30.5,0.0018,High
Merch_05524,"Mcdonald, Williams And Collins",Digital,Abc12,Unknown,198.12,0.0246,Low
Merch_05525,Biz-Corp,Unknown,42763,6,$47.23,0.0047,Medium
Merch_05526,Curry Inc,Other,96564,6,87.2,0.0363,Low
Merch_05527,"Morales, Fowler And Williams",Wholesale,29589,3,$112.76,0.01,Low
Merch_05528,Stanton Inc,Unknown,55732,2,94.22,0.0066,Low
Merch_05529,Young-Vaughan,Unknown,84106,7,354.63,Unknown,Low
Merch_05530,"Kelley, Flowers And Reese",Services,Abc12,Unknown,19.57,0.0099,Medium
Merch_05531,"Gomez, Ibarra And Vazquez",Unknown,14509,2,87.25,0.012,Low
Merch_05532,Gilbert-Alexander,Retail,Abc12,3,241.97,0.0076,Low
Merch_05533,"Patel, Johnson And Campbell",Services,20063,0,422.41,Unknown,Unknown
Merch_05534,"Gonzalez, Smith And Tucker",Manufacturing,68809,2 Years,119.24,2.05%,Low
Merch_05535,"Summers, Huber And Dennis",Wholesale,52207Extra,4,31.25,0.0348,Unknown
Merch_05536,Biz-Corp,Services,98408,1,77.04,0.0221,Unknown
Merch_05537,Campbell Inc,Unknown,71651,1,96.65,0.0249,Low
Merch_05538,"Kent, Adams And Williams",Digital,06947,8 Years,25.52,0.019,High
Merch_05539,Trade-Co,Wholesale,76856,1,Unknown,0.0195,Medium
Merch_05540,Lewis Group,Unknown,7718,4,0.67,0.079,Unknown
Merch_05541,"Thomas, Daniels And Lewis",Other,55475,2,$23.86,0.0052,Low
Merch_05542,Cabrera-Weiss,Retail,53593,3,295.9,0.0269,Low
Merch_05543,Goods-Llc,Manufacturing,92373,2,46.02,0.0106,High
Merch_05544,Bailey Inc,Digital,15980,5,19.63,0.0146,Low
Merch_05545,Griffin Ltd,Unknown,57302Extra,0,$84.65,0.74%,Unknown
Merch_05546,"Hutchinson, Burgess And Serrano",Manufacturing,83981,3,$7.82,0.0224,Medium
Merch_05547,Comp&Ny Inc,Unknown,91894,5,42.17,4.6%,Low
Merch_05548,"Warner, Smith And Chung",Retail,91814,8,1250.09,0.0087,High
Merch_05549,Greer-Velasquez,Digital,11626,0,9.05,0.0205,Unknown
Merch_05550,"Bentley, Harmon And Cook",Unknown,49857,5,10.24,Unknown,Medium
Merch_05551,Brown Ltd,Manufacturing,28708,12,34.89,0.0008,Low
Merch_05552,"Schultz, Johnson And Hughes",Services,6996,25,94.64,0.0079,Low
Merch_05553,Johnson-Ward,Retail,Abc12,11,$18.26,0.0148,Low
Merch_05554,Velazquez-Daniels,Unknown,09680Extra,7,117.67,0.0227,Low
Merch_05555,Williams-Taylor,Unknown,Abc12,4,$39.03,0.0386,Low
Merch_05556,"Whitehead, Perez And Hill",Digital,68533,5,154.74,0.0178,Low
Merch_05557,Biz-Corp,Digital,96296,0,142.7,0.0299,Unknown
Merch_05558,Goods-Llc,Manufacturing,4266,15,22.09,0.05,Low
Merch_05559,Nichols And Sons,Services,97130,1,6.07,0.0065,Low
Merch_05560,Manning Llc,Other,Unknown,0,$27.71,0.0037,Low
Merch_05561,Reed-Ortiz,Digital,26224,7,35.29,0.0647,Low
Merch_05562,"Nelson, Kennedy And Ferrell",Digital,32987,Unknown,33.81,Unknown,Low
Merch_05563,Smith-Johnson,Unknown,25008,2,265.52,0.0049,High
Merch_05564,Hartman Llc,Retail,79175,6,16.2,0.0394,Low
Merch_05565,Supply-Partners,Unknown,10085,10,37.51,0.0134,Unknown
Merch_05566,Marshall Ltd,Wholesale,08358,0,205.04,0.0129,Medium
Merch_05567,Supply-Partners,Unknown,Unknown,0,132.28,0.0131,Low
Merch_05568,Supply-Partners,Manufacturing,6696,3,41.12,0.019,Low
Merch_05569,Patrick And Sons,Services,4441,2,52.13,Unknown,Low
Merch_05570,Bradley-Roth,Wholesale,35421,1,80.56,0.0057,Low
Merch_05571,Wilkerson Group,Digital,Abc12,15,37.59,0.0304,Low
Merch_05572,"Little, Smith And Jones",Unknown,64473,0,43.56,0.0132,Low
Merch_05573,Jones-Roach,Unknown,4780,Unknown,13.97,Unknown,Low
Merch_05574,Whitney Plc,Retail,Abc12,4,-7.57,0.0105,Low
Merch_05575,"Smith, Lawrence And Barnes",Retail,10543,9,58.67,0.0392,Unknown
Merch_05576,Zamora Group,Unknown,56163,0 Years,10.46,0.0041,Low
Merch_05577,Levy-Benson,Retail,70362,5,48.36,0.0152,Medium
Merch_05578,Freeman-Moreno,Wholesale,04656,2,365.2,0.034,Low
Merch_05579,"Terry, Oliver And Jackson",Unknown,62865,4,44.63,Unknown,High
Merch_05580,"David, Bell And Lopez",Manufacturing,27102,5,104.64,0.0073,Low
Merch_05581,Peterson-Reyes,Unknown,94826,4,Unknown,0.0169,Medium
Merch_05582,Supply-Partners,Retail,06825,-16,57.95,0.0213,Low
Merch_05583,Hatfield-Ward,Manufacturing,83556,5,75.94,0.0477,Low
Merch_05584,Phillips-Flores,Retail,31787,Unknown,21.34,0.0174,Low
Merch_05585,Foster-Zuniga,Wholesale,43093,1,15.96,0.0508,Medium
Merch_05586,"Gardner, Mcintyre And Collins",Manufacturing,60179,4,$17.21,0.3348,Low
Merch_05587,Rodriguez And Sons,Retail,79975,3,Unknown,0.0069,Low
Merch_05588,Sullivan Inc,Services,11923,2,Unknown,0.0224,Low
Merch_05589,Merritt-Robinson,Services,49558,0,49.4,0.0258,Low
Merch_05590,"Rice, Mckee And Harris",Unknown,8796,0,29.97,0.0187,Low
Merch_05591,Lamb And Sons,Unknown,Abc12,7,$47.62,0.0044,Low
Merch_05592,Cunningham Inc,Unknown,77618,3,45.91,0.0239,Low
Merch_05593,"Patterson, Garcia And Guerrero",Unknown,3180,0,71.96,0.0292,Medium
Merch_05594,Rogers-Schmidt,Unknown,02542,0,87.02,0.0273,Low
Merch_05595,Owen Ltd,Digital,05341,3,27.23,0.0219,Low
Merch_05596,"Blair, Ramirez And Miller",Unknown,04335,2,232.1,0.0067,Medium
Merch_05597,Baxter Plc,Manufacturing,42921,1,16.13,0.0385,Medium
Merch_05598,Mitchell-Lane,Digital,35085,3 Years,23.19,0.0104,Low
Merch_05599,West Inc,Wholesale,36745,2,$12.03,0.0051,Low
Merch_05600,Delacruz-Carroll,Wholesale,91401,Unknown,6.06,0.0183,Low
Merch_05601,Santos Inc,Digital,Abc12,10,10.71,0.0281,Low
Merch_05602,Supply-Partners,Unknown,77596,2,14.61,0.0355,Low
Merch_05603,Robinson-Lynch,Wholesale,03340,0,8.21,0.0176,Medium
Merch_05604,Wright-Wilson,Manufacturing,88342,10,Unknown,Unknown,Low
Merch_05605,"Horton, Brooks And Kim",Retail,20302,5,18.68,0.0247,Low
Merch_05606,"White, Craig And Griffin",Unknown,36887,0,50.8,0.0115,Low
Merch_05607,Murray Group,Digital,50922,0,46.4,0.0304,Unknown
Merch_05608,Gilbert-Smith,Unknown,60195,0,Unknown,0.0204,Medium
Merch_05609,Robinson-Blake,Manufacturing,Abc12,1,Unknown,0.0103,Low
Merch_05610,"Blevins, Cohen And Carter",Services,44136,Unknown,6.41,0.0117,Low
Merch_05611,"Anderson, Mills And Rose",Services,31961,2,107.75,0.0211,Low
Merch_05612,"Cline, Villanueva And Wu",Services,30686,1,11.73,0.1227,Medium
Merch_05613,"Garcia, Peterson And Hall",Unknown,26981,7,33.75,0.0107,Low
Merch_05614,"Lozano, Roberson And White",Unknown,23262Extra,-24,113.71,0.033,Low
Merch_05615,Walker-Wilson,Wholesale,89215,2,6.58,0.0533,Low
Merch_05616,Rodriguez-Potter,Retail,85039,18,Unknown,0.37%,Low
Merch_05617,"Watkins, Wade And Flynn",Manufacturing,8368,5,21.8,0.0328,Low
Merch_05618,"Flynn, Smith And Parsons",Unknown,40077,0,106.29,0.0153,Low
Merch_05619,Heath And Sons,Wholesale,69454,0,128.96,0.0116,Low
Merch_05620,Taylor-Sanford,Services,66082,5,$156.61,0.0186,Low
Merch_05621,Biz-Corp,Digital,89156,15,29.19,0.0181,Low
Merch_05622,Sanchez Ltd,Digital,Abc12,1,57.47,0.0335,Low
Merch_05623,Bryant-Davis,Unknown,1890,18,38.08,0.0107,Unknown
Merch_05624,Jensen-Anderson,Manufacturing,57325,3,$94.18,0.0068,Low
Merch_05625,Bates Llc,Services,42103,-1,13.63,0.0142,Low
Merch_05626,Allen Ltd,Unknown,39021,0,40.9,0.0072,Low
Merch_05627,Park-Collins,Unknown,73573,6,-4.92,0.0305,Unknown
Merch_05628,"Adams, Phillips And Herrera",Digital,Abc12,0 Years,51.08,0.0151,Low
Merch_05629,"Hall, Kelly And Blankenship",Manufacturing,24101,Unknown,155.24,0.0094,Low
Merch_05630,"Perez, Craig And Nielsen",Retail,2661,2,$152.26,0.0217,Medium
Merch_05631,"Obrien, Ortiz And Jimenez",Manufacturing,6152,7,183.79,1.79%,Low
Merch_05632,Dunn Llc,Wholesale,12851,8,34.53,0.0176,Low
Merch_05633,Supply-Partners,Unknown,99944,8,22.86,0.0249,Low
Merch_05634,Biz-Corp,Services,26497Extra,4,38.27,0.0138,Low
Merch_05635,Supply-Partners,Services,17103,4,$380.56,0.0095,Low
Merch_05636,Supply-Partners,Unknown,33188,7,165.05,0.0026,Medium
Merch_05637,Montgomery Inc,Retail,59299,2 Years,201.99,Unknown,Medium
Merch_05638,Williams-Sanchez,Manufacturing,8278,0,20.74,0.0334,Low
Merch_05639,Graham And Sons,Digital,2951,3,6.39,0.0276,Unknown
Merch_05640,Trade-Co,Manufacturing,86916,2,41.88,0.0276,Low
Merch_05641,Roach-Cunningham,Manufacturing,85232,-1,1066.79,0.0224,Low
Merch_05642,"Mcclure, Owens And Eaton",Unknown,9899,Unknown,74.24,0.0313,Low
Merch_05643,Biz-Corp,Digital,4303,5,$250.37,0.0117,Low
Merch_05644,Scott Inc,Unknown,14064,11,42.98,0.0069,High
Merch_05645,Johnson-Sanchez,Wholesale,67026,1,Unknown,0.0166,Low
Merch_05646,"Duarte, Callahan And Adams",Wholesale,Abc12,9,5.59,0.0091,Low
Merch_05647,"Huff, Thompson And Francis",Wholesale,65227,0,268.64,0.0099,Low
Merch_05648,Biz-Corp,Unknown,7755,4,$17.07,0.0086,Low
Merch_05649,Marsh Ltd,Services,73735,3,-4.39,0.0191,Medium
Merch_05650,Harper-Green,Unknown,16798,1,4.57,0.0015,Low
Merch_05651,"Harris, Vasquez And Smith",Unknown,94045,3,-8.72,0.0024,Low
Merch_05652,Comp&Ny Inc,Wholesale,72037,0,$112.99,0.0211,Low
Merch_05653,Williams Group,Manufacturing,99411,7 Years,68.32,0.72%,Low
Merch_05654,Powers Llc,Digital,02602,6,230.72,0.018,Medium
Merch_05655,Hines-Gardner,Services,54439,1,73.12,0.0083,Medium
Merch_05656,Pierce Inc,Unknown,93915,5,32.01,Unknown,Low
Merch_05657,Hays Group,Unknown,1514,5,14.47,0.0088,Low
Merch_05658,Jones Llc,Digital,37730,1,16.04,Unknown,Medium
Merch_05659,Malone Group,Digital,Abc12,7,90.83,0.0046,Low
Merch_05660,Bush Inc,Other,07604,5,-5.58,0.0111,Low
Merch_05661,Schmidt-Rodriguez,Unknown,30675,1,28.38,0.0064,Low
Merch_05662,Ramirez And Sons,Wholesale,Abc12,3,85.93,0.0284,Low
Merch_05663,Schultz Llc,Retail,82638,2,$104.17,0.2669,Low
Merch_05664,Dominguez And Sons,Services,94821,1,49.19,Unknown,Low
Merch_05665,Comp&Ny Inc,Unknown,80915,0,$24.02,0.0169,Low
Merch_05666,"Burton, Erickson And Gill",Digital,60971,16,$43.67,0.0143,Low
Merch_05667,"Cox, Bowman And Gross",Manufacturing,32670,3,68.42,0.0166,Low
Merch_05668,"Hooper, Brown And Hill",Manufacturing,26071,0,21.26,0.0239,Low
Merch_05669,Ford-Heath,Wholesale,45073,2,633.41,0.0276,Low
Merch_05670,"Craig, Turner And Manning",Services,9593,9,Unknown,0.0035,Low
Merch_05671,Gay-Hale,Unknown,74888,4,Unknown,0.0326,High
Merch_05672,Frazier Inc,Retail,47324,2,39.9,0.0376,Low
Merch_05673,"Stewart, Bruce And Simpson",Wholesale,57939,0,22.8,0.0054,Low
Merch_05674,Brown-Baker,Unknown,8906,-7,$59.04,0.0066,Low
Merch_05675,Richmond And Sons,Unknown,98891,-10,32.04,0.009,Low
Merch_05676,"Gonzales, Blake And Hayes",Services,14683,4,Unknown,0.9118,Low
Merch_05677,Goods-Llc,Unknown,73299,1,Unknown,0.0133,Low
Merch_05678,"Sanchez, Taylor And Davis",Services,20388,-4,5.88,0.0103,Low
Merch_05679,Hebert-Walker,Services,44688Extra,0,45.28,0.0061,Low
Merch_05680,Supply-Partners,Unknown,28216,Unknown,3.44,0.0141,Low
Merch_05681,Snow-Wise,Digital,99760,4,11.19,Unknown,Low
Merch_05682,"Duncan, Anderson And English",Services,55561,0,$32.57,0.0253,Medium
Merch_05683,"Simpson, Krause And Carlson",Digital,18316,2,15.02,0.0242,Low
Merch_05684,"Baker, Smith And Scott",Retail,89732,3,63.74,0.0447,Medium
Merch_05685,Hernandez-Rivera,Unknown,28560,Unknown,72.01,0.007,Low
Merch_05686,Smith-Malone,Retail,44259,1,189.23,0.0414,Low
Merch_05687,Comp&Ny Inc,Digital,43457,Unknown,16.82,1.96%,Medium
Merch_05688,Hernandez-Little,Wholesale,45080,14,295.26,0.0187,Medium
Merch_05689,"Calhoun, Dougherty And Farmer",Unknown,51569,0,12.23,0.02,Unknown
Merch_05690,Thompson And Sons,Manufacturing,Abc12,8,$14.29,0.0196,Low
Merch_05691,Goods-Llc,Retail,8089,2,$29.04,0.0207,Low
Merch_05692,"Clayton, Stone And Maxwell",Other,88566,1,Unknown,0.0056,Low
Merch_05693,"Walker, Hunt And Levy",Digital,16023,8,112.31,0.0392,Low
Merch_05694,Chandler-Johnson,Unknown,91127,0,142.3,2.76%,Low
Merch_05695,Hebert-Roberts,Digital,48735,7,52.12,0.0139,Low
Merch_05696,Goods-Llc,Manufacturing,70105,6,$36.96,0.0051,Low
Merch_05697,Comp&Ny Inc,Digital,66197,6,76.47,Unknown,Low
Merch_05698,"Adams, Golden And Smith",Manufacturing,50816,8,23.35,0.0087,Low
Merch_05699,Merritt-Mcdaniel,Retail,15038,5,$47.38,0.0168,Low
Merch_05700,Small Plc,Manufacturing,8788,Unknown,33.54,0.0153,Low
Merch_05701,Trade-Co,Unknown,50883,2,28.12,0.0043,Low
Merch_05702,Mitchell-Cook,Manufacturing,51816,1,$245.03,0.0026,Medium
Merch_05703,Goods-Llc,Unknown,42688,17,179.52,0.0068,Low
Merch_05704,Johnson Plc,Retail,47141,9,$96.05,0.0136,Low
Merch_05705,Serrano-Chavez,Unknown,Unknown,4,33.14,0.0131,Low
Merch_05706,Garrison Ltd,Unknown,31205,0,9.62,0.0431,Low
Merch_05707,"Ayala, Copeland And Ritter",Unknown,79133,Unknown,-4.38,0.0158,Low
Merch_05708,Klein And Sons,Other,66754,7,372.92,0.0124,Medium
Merch_05709,Johnson And Sons,Digital,Abc12,0,4.17,0.0263,High
Merch_05710,Gentry Plc,Manufacturing,30784,0,$61.27,0.022,Medium
Merch_05711,Hardin Inc,Digital,66712,4,34.55,0.0356,Low
Merch_05712,Harmon And Sons,Unknown,5276,3,Unknown,Unknown,Low
Merch_05713,Martin Group,Digital,81079,6,191.76,0.0114,Unknown
Merch_05714,Ruiz Llc,Unknown,55065,3,$13.67,Unknown,Low
Merch_05715,Anderson-Bailey,Digital,72827,0,10.59,0.0051,Unknown
Merch_05716,Hunter Llc,Retail,25216,9,29.04,Unknown,Low
Merch_05717,Richard-Davis,Unknown,06009,2,Unknown,0.0073,Medium
Merch_05718,"Smith, Drake And Parker",Digital,Abc12,0,18.08,0.0451,Low
Merch_05719,Johnson And Sons,Unknown,8171,2,28.29,0.039,Medium
Merch_05720,"Chaney, Kennedy And Bennett",Services,7898,4,49.55,Unknown,Low
Merch_05721,Wilson-Howell,Retail,84856,25,29.61,0.0118,Medium
Merch_05722,Brooks Plc,Unknown,9819,0,21.87,0.0141,Low
Merch_05723,Lewis Plc,Manufacturing,08772,2,19.56,0.019,Low
Merch_05724,Smith-Morgan,Retail,82165,0,$86.87,0.0096,Medium
Merch_05725,Goods-Llc,Digital,25133,3,96.63,0.0287,Medium
Merch_05726,Blake Llc,Digital,1090,Unknown,64.5,0.0142,Medium
Merch_05727,"Leach, Johnson And Chung",Unknown,23906,5,122.79,0.0288,Low
Merch_05728,Gomez-Campos,Retail,Abc12,0,Unknown,0.3474,Low
Merch_05729,Rogers-Sanchez,Digital,55669,0,24.24,0.0136,Low
Merch_05730,Barber Group,Unknown,75743,0,Unknown,0.0051,Low
Merch_05731,Trade-Co,Services,47100,0,535.34,0.0105,Medium
Merch_05732,"Hill, Howard And Brown",Digital,36245,6 Years,70.56,0.0283,Low
Merch_05733,Biz-Corp,Retail,Abc12,0,$12.28,0.0207,Low
Merch_05734,Comp&Ny Inc,Services,48567,0,4.94,0.0107,Low
Merch_05735,"Juarez, Palmer And Briggs",Manufacturing,58658,0,20.34,0.0073,Low
Merch_05736,Park Plc,Unknown,50911,5,$731.41,Unknown,Medium
Merch_05737,Rose-Rose,Unknown,51961,Unknown,Unknown,0.0283,Medium
Merch_05738,"Miller, Massey And Orozco",Digital,19463,4,3.89,0.0218,Low
Merch_05739,Levy-Johnson,Retail,Abc12,2,$2.92,0.0211,Unknown
Merch_05740,Trade-Co,Other,70613,3,92.96,0.0681,Low
Merch_05741,"Johnson, Dixon And White",Retail,36015,12,161.31,0.0194,Low
Merch_05742,Mitchell-Carter,Wholesale,06741,4,245.38,0.008,Medium
Merch_05743,"Williamson, Clark And Boyd",Wholesale,70701,4,$77.82,0.015,Low
Merch_05744,"Bishop, Simon And Bridges",Retail,Unknown,Unknown,10.12,0.0495,Low
Merch_05745,Estrada Ltd,Retail,80619,0,Unknown,0.012,Low
Merch_05746,Tucker Llc,Wholesale,47618,1 Years,Unknown,0.0202,Low
Merch_05747,Ferguson Group,Manufacturing,94845,3,89.65,0.0085,Low
Merch_05748,"Proctor, Parker And Pennington",Wholesale,66977,2,Unknown,0.0023,Unknown
Merch_05749,Cain Plc,Wholesale,44957,16,$134.01,0.0052,Medium
Merch_05750,"Ramirez, Walsh And Cohen",Digital,01616,1,23.86,0.0192,Low
