merchant_id,merchant_name,merchant_category,location_zip,years_in_business,avg_transaction_value,chargeback_rate,risk_tier
MERCH_02839,Taylor-Little,Services,69678,4,174.22,0.0227,low
MERCH_02840,Duffy-Bright,Unknown,92338,0,44.15,0.0294,medium
MERCH_02841,"Roberson, Silva and Rivers",Services,92207,8,125.02,0.0064,medium
MERCH_02842,LYNN-BANKS,Unknown,ABC12,0,34.77,0.0061,medium
MERCH_02843,Faulkner-Smith,Other,97604,9,482.15,0.53%,low
MERCH_02844,BAILEY GROUP,Digital,60640,2,167.05,0.7471,low
MERCH_02845,Smith and Sons,Unknown,13321,5,61.59,Unknown,medium
MERCH_02846,Smith-Wallace,Services,Unknown,5,$73.23,0.0036,low
MERCH_02847,Johnston and Sons,Wholesale,41674EXTRA,Unknown,Unknown,0.0077,low
MERCH_02848,FITZPATRICK LTD,Manufacturing,40873,Unknown,57.7,Unknown,low
MERCH_02849,Comp&ny Inc,Digital,78415,24,281.75,0.0088,low
MERCH_02850,Goods-LLC,Wholesale,32079EXTRA,0,Unknown,0.0229,low
MERCH_02851,Supply-Partners,Unknown,ABC12,8,14.32,0.57%,low
MERCH_02852,"GOMEZ, HORNE AND MARTINEZ",Digital,36841,0,32.54,0.006,high
MERCH_02853,Biz-Corp,Unknown,11491,7,284.43,0.0285,low
MERCH_02854,"Norman, Cross and Hardy",Services,ABC12,4,23.92,0.0136,low
MERCH_02855,TRADE-CO,Services,57477,28,196.29,0.042,low
MERCH_02856,Hubbard Ltd,Wholesale,6238,2,54.09,0.0053,low
MERCH_02857,Oneal Ltd,Wholesale,89256,Unknown,24.91,0.033,low
MERCH_02858,"Cooper, Smith and Berry",Digital,19579,3,9.82,0.0062,low
MERCH_02859,"Ayala, Gregory and Evans",Services,01991,4,20.28,0.0384,low
MERCH_02860,Sanders-Glass,Manufacturing,47342,Unknown,43.34,0.0423,low
MERCH_02861,Martin LLC,Services,19569,6,Unknown,Unknown,low
MERCH_02862,Kidd LLC,Retail,Unknown,5,44.47,0.0248,low
MERCH_02863,Lopez Ltd,Retail,36632EXTRA,9,115.07,0.0361,low
MERCH_02864,Lewis Inc,Wholesale,93095EXTRA,3,308.83,0.0017,medium
MERCH_02865,Jones LLC,Wholesale,ABC12,8,200.51,0.0245,Unknown
MERCH_02866,Supply-Partners,Retail,96941,2,109.13,0.0082,low
MERCH_02867,"Roberson, Duncan and Ramirez",Digital,ABC12,Unknown,Unknown,0.0108,medium
MERCH_02868,Sparks LLC,Wholesale,34278,5,$109.07,0.0159,Unknown
MERCH_02869,"Leblanc, Johnson and Roman",Manufacturing,21009,9,215.06,0.0189,low
MERCH_02870,MALDONADO LLC,Digital,32051,8,3.22,0.0159,low
MERCH_02871,Martin-Russell,Services,52399,0,$33.86,0.005,medium
MERCH_02872,Comp&ny Inc,Services,Unknown,7,51.91,0.0149,medium
MERCH_02873,Goods-LLC,Retail,51711EXTRA,2,16.57,0.0006,low
MERCH_02874,Rogers-Rivera,Manufacturing,50902,1,170.84,0.0074,low
MERCH_02875,Stewart Inc,Wholesale,Unknown,13,70.24,0.0159,low
MERCH_02876,Burke-Mcintyre,Wholesale,34958,11,117.07,0.0389,unknown
MERCH_02877,Comp&ny Inc,Wholesale,45275,4,12.21,0.0081,medium
MERCH_02878,"Hernandez, White and Greene",Digital,73937,4,42.76,Unknown,low
MERCH_02879,Callahan-Buckley,Other,16139EXTRA,14,499.66,0.0272,high
MERCH_02880,Supply-Partners,Wholesale,68096EXTRA,3,3.75,0.0233,low
MERCH_02881,Roth-Reynolds,Manufacturing,65263,3,18.51,Unknown,low
MERCH_02882,Smith-Crane,Digital,89543,14,32.15,0.61%,low
MERCH_02883,Norris-Morgan,Manufacturing,8052,Unknown,Unknown,0.0123,low
MERCH_02884,"Bishop, Oneill and Harvey",Retail,3389,-6,207.19,0.0198,low
MERCH_02885,Calhoun-Gomez,Other,86559EXTRA,5,38.0,0.0048,medium
MERCH_02886,Trade-Co,Unknown,31467,Unknown,$179.66,0.0312,low
MERCH_02887,Stone LLC,Services,44332,3,25.22,0.0289,low
MERCH_02888,Bennett Ltd,Digital,3669,4,232.65,0.0094,high
MERCH_02889,Haas-Smith,Digital,60302,0,23.97,0.0208,low
MERCH_02890,BOWMAN-CLARK,Manufacturing,36140,0,267.87,0.0205,low
MERCH_02891,Jones-Lane,Retail,71663,3,$24.77,0.0133,low
MERCH_02892,Terrell-Clayton,Manufacturing,19787,2,147.52,0.0246,low
MERCH_02893,Phillips LLC,Manufacturing,78193,1,$532.35,Unknown,low
MERCH_02894,Gutierrez-Sims,Services,4006,2,6.91,0.0486,medium
MERCH_02895,GENTRY AND SONS,Manufacturing,Unknown,5,69.78,0.0072,medium
MERCH_02896,GARCIA-HOWARD,Retail,ABC12,0,31.29,0.015,low
MERCH_02897,Day-Stafford,Unknown,70432,2,92.83,0.0075,low
MERCH_02898,"Bennett, Miller and Graham",Unknown,46883EXTRA,1,22.35,0.0267,low
MERCH_02899,Goods-LLC,Digital,71925,0,7.62,0.0113,low
MERCH_02900,Turner-Richardson,Digital,71857,7,Unknown,0.0233,unknown
MERCH_02901,"FOX, MALDONADO AND COOK",Wholesale,ABC12,Unknown,32.67,0.8546,low
MERCH_02902,Shannon Ltd,Unknown,Unknown,5,$162.91,0.005,high
MERCH_02903,Trade-Co,Unknown,ABC12,1,14.27,Unknown,low
MERCH_02904,GOODS-LLC,Manufacturing,97140,3,9.94,0.0084,low
MERCH_02905,COMP&NY INC,Retail,51227EXTRA,1,26.72,0.032,low
MERCH_02906,Bowers Inc,Services,50797,7,Unknown,0.0375,low
MERCH_02907,Supply-Partners,Retail,94018,3,$62.49,0.0167,low
MERCH_02908,Arias-Lewis,Retail,28230,5,25.81,0.0106,medium
MERCH_02909,Comp&ny Inc,Manufacturing,46001,30,13.31,0.0155,medium
MERCH_02910,Supply-Partners,Unknown,86372,0,278.25,0.025,low
MERCH_02911,"Knight, Dixon and Hoffman",Wholesale,29576,Unknown,40.2,Unknown,low
MERCH_02912,"Ray, Gibbs and Rangel",Digital,ABC12,0,80.2,0.0339,Unknown
MERCH_02913,"Davis, Jimenez and Peters",Unknown,29320,17,11.47,0.0239,low
MERCH_02914,Comp&ny Inc,Services,2208,1,$52.4,0.0201,medium
MERCH_02915,Comp&ny Inc,Digital,24197,5,49.05,0.0113,low
MERCH_02916,FINLEY LTD,Unknown,44027,5,77.56,Unknown,low
MERCH_02917,Foster LLC,Retail,38801,3,11.33,0.0214,low
MERCH_02918,Goods-LLC,Services,ABC12,Unknown,37.04,0.019,Unknown
MERCH_02919,"Bond, Adams and Choi",Unknown,07302,0,$6.58,0.0091,low
MERCH_02920,Kirby Ltd,Unknown,44256,4,104.95,0.0182,low
MERCH_02921,"Cox, Mendez and Morgan",Wholesale,65776EXTRA,1,-12.47,0.0292,Unknown
MERCH_02922,SUTTON GROUP,Services,85146,24,135.0,0.0133,low
MERCH_02923,Kane-Moreno,Retail,06859,-4,26.49,0.0116,low
MERCH_02924,"Moore, Perez and Mcknight",Retail,5563,1,Unknown,0.0602,medium
MERCH_02925,Biz-Corp,Manufacturing,16082,22,$258.18,0.0026,low
MERCH_02926,Baker-Warren,Retail,Unknown,9,$56.61,Unknown,low
MERCH_02927,Biz-Corp,Services,28563EXTRA,4,38.8,0.0125,unknown
MERCH_02928,Biz-Corp,Retail,92076,0,136.0,0.0369,Unknown
MERCH_02929,Hardin LLC,UNKNOWN,02964,6,$383.99,0.0267,Unknown
MERCH_02930,Thomas-Grimes,Retail,71932,11,48.87,0.0138,low
MERCH_02931,Gibbs-Parker,Digital,22786,7,$30.89,0.0174,low
MERCH_02932,Hines PLC,Digital,3306,0,Unknown,0.0157,low
MERCH_02933,Shea-Shea,Retail,88844,2,Unknown,Unknown,low
MERCH_02934,Goods-LLC,Unknown,ABC12,0,43.35,0.0156,low
MERCH_02935,Williams-Mcguire,Manufacturing,36757,1,21.29,0.0198,low
MERCH_02936,"Kim, Grant and Thompson",Manufacturing,91638,5,Unknown,0.0067,low
MERCH_02937,Ortiz and Sons,Services,3799,2,18.86,0.0151,low
MERCH_02938,"Chen, Lopez and Morris",Services,73704,2,Unknown,0.0489,low
MERCH_02939,"Fitzgerald, Jones and Brown",UNKNOWN,06705,1,$51.51,Unknown,low
MERCH_02940,Powers Inc,Retail,33149EXTRA,11 years,18.33,0.005,low
MERCH_02941,Williams Inc,Digital,ABC12,1,87.16,0.0292,low
MERCH_02942,Ortiz Group,Retail,ABC12,1,19.88,0.9936,low
MERCH_02943,"Wilson, Chavez and Ferguson",Retail,47870,19,$330.39,0.0105,medium
MERCH_02944,Marshall Inc,Wholesale,82106,2,2.43,0.0094,low
MERCH_02945,Kelly LLC,Retail,32559,1,12.73,0.0302,low
MERCH_02946,Biz-Corp,Wholesale,53601,1,$152.52,0.0182,medium
MERCH_02947,GARCIA GROUP,Manufacturing,65314,2,$52.08,0.0688,unknown
MERCH_02948,Cameron and Sons,Services,47735,3,$322.65,Unknown,medium
MERCH_02949,Orr Group,Services,ABC12,8,$29.98,0.9922,medium
MERCH_02950,"Davies, Cole and Johnson",Wholesale,61232,4,100.42,0.0425,medium
MERCH_02951,Goods-LLC,Digital,ABC12,1,Unknown,0.0552,Unknown
MERCH_02952,BRANCH LLC,Wholesale,44424,11,24.95,0.0122,low
MERCH_02953,Russo-Caldwell,Wholesale,10525,2,30.45,0.0178,medium
MERCH_02954,Hinton Group,Services,65088,4,9.9,0.56%,low
MERCH_02955,"Briggs, Deleon and Rodriguez",Digital,7131,3,$58.71,0.0079,high
MERCH_02956,Campbell-Barajas,Services,36241,5,$11.41,0.0291,low
MERCH_02957,"Thompson, Howard and Young",Unknown,02286,0,49.82,0.0234,low
MERCH_02958,Goods-LLC,Digital,26049,0,130.69,Unknown,low
MERCH_02959,Vasquez and Sons,Digital,5610,2,77.67,0.0345,medium
MERCH_02960,Comp&ny Inc,Digital,83408,3,153.31,0.0152,low
MERCH_02961,Taylor Inc,Digital,96832,3,$23.06,Unknown,low
MERCH_02962,Sanchez PLC,Wholesale,03906,2,$46.3,0.0166,Unknown
MERCH_02963,Woodward Inc,Unknown,26925,1,$88.4,0.0159,medium
MERCH_02964,Davis-Bishop,Digital,36190,0,49.83,0.44%,medium
MERCH_02965,Barrett-Pope,Retail,97417,2,$9.79,0.0256,medium
MERCH_02966,"Williams, Barr and Flores",Services,32198,4,896.38,0.0108,low
MERCH_02967,Knight PLC,Manufacturing,68948,13,$14.37,0.0061,low
MERCH_02968,Hamilton PLC,Unknown,46234,6 years,23.32,0.0063,low
MERCH_02969,Graham-Thompson,Unknown,6855,Unknown,43.66,0.0038,low
MERCH_02970,Flores-Lloyd,Unknown,30088,6,22.19,0.0133,low
MERCH_02971,Morrison PLC,Wholesale,71510,2,Unknown,Unknown,low
MERCH_02972,Wells-Lyons,Unknown,97900,9,54.72,Unknown,low
MERCH_02973,Supply-Partners,Unknown,10296,9,209.49,0.0125,low
MERCH_02974,Phillips-Martin,Unknown,47658,2,$428.89,0.0164,Unknown
MERCH_02975,"Mcgee, Davis and Marshall",Unknown,35282,6,27.65,Unknown,low
MERCH_02976,"Clark, Hunter and Boyer",Services,36293,4,318.82,0.0109,low
MERCH_02977,Biz-Corp,Wholesale,ABC12,6,10.65,0.0123,low
MERCH_02978,Howard PLC,Retail,92196,3,14.64,0.0115,low
MERCH_02979,"Edwards, Calderon and Kelley",Retail,07831,5,36.05,0.0241,low
MERCH_02980,"Alexander, Stevens and Martin",Digital,77159,3,288.89,0.0176,low
MERCH_02981,Dickson Group,Unknown,73577EXTRA,0,$16.99,0.43%,low
MERCH_02982,"Sanchez, Sims and Allison",Wholesale,3461,6,34.59,0.0923,medium
MERCH_02983,Sanders-Brown,Digital,Unknown,Unknown,63.64,0.0133,low
MERCH_02984,Comp&ny Inc,Unknown,97869,0,Unknown,0.0068,Unknown
MERCH_02985,"Lewis, Ali and Henderson",Services,53948,0,98.18,0.0252,low
MERCH_02986,Trade-Co,Services,94115,5,10.68,0.0314,low
MERCH_02987,Wilkerson-Young,Manufacturing,ABC12,6,259.09,0.0105,medium
MERCH_02988,Flores-Stokes,Services,07708,6,$27.42,0.04,high
MERCH_02989,SUPPLY-PARTNERS,Wholesale,67404,1 years,185.91,0.0053,low
MERCH_02990,Biz-Corp,Wholesale,40236,Unknown,27.33,0.0297,low
MERCH_02991,"Mullins, Ruiz and Fernandez",Wholesale,73083,8,48.72,0.0116,low
MERCH_02992,Hurst-Riley,Wholesale,29168,0,69.73,0.0084,low
MERCH_02993,"Salazar, Shepard and Baker",Digital,32008,-2,577.04,0.23%,low
MERCH_02994,Martinez-Hines,Services,Unknown,3,13.85,0.008,low
MERCH_02995,Ross-Hines,Services,52344,0,24.39,0.5213,medium
MERCH_02996,"Curry, Peters and Diaz",Manufacturing,64140,0,624.26,0.0256,low
MERCH_02997,"Copeland, Boyer and Lee",Digital,ABC12,1,78.41,0.0231,low
MERCH_02998,"Bryant, Ferguson and Taylor",Wholesale,44698,3,$87.3,0.0204,medium
MERCH_02999,"Jefferson, Brown and Parker",Wholesale,ABC12,14,179.86,0.0351,unknown
MERCH_03000,"Park, Potts and White",Unknown,71454,6,77.79,0.0081,high
MERCH_03001,Sanchez LLC,Services,2189,1,45.67,0.0112,Unknown
MERCH_03002,"Lee, Villegas and Blackburn",Unknown,ABC12,2,$16.82,0.0349,low
MERCH_03003,Hunt-Smith,Retail,8917,3,77.01,0.0198,medium
MERCH_03004,Bean Ltd,Wholesale,1719,0,236.21,0.2021,medium
MERCH_03005,Goods-LLC,Manufacturing,63668,2,Unknown,0.0329,low
MERCH_03006,Trade-Co,Manufacturing,92247,5,75.16,0.0229,low
MERCH_03007,SUPPLY-PARTNERS,Unknown,ABC12,12,184.08,0.0155,low
MERCH_03008,Wilson-Allen,Retail,91453,0,61.11,0.0281,low
MERCH_03009,Trade-Co,Retail,Unknown,5 years,303.95,Unknown,low
MERCH_03010,"Garcia, Flores and Mays",Manufacturing,70639,0,54.91,0.0166,low
MERCH_03011,"Haynes, Pena and Smith",Services,ABC12,7,44.56,0.0158,low
MERCH_03012,Kramer Ltd,Digital,20260,1,1391.24,0.0048,medium
MERCH_03013,"Smith, Nielsen and Jones",Unknown,14580,8,Unknown,0.0151,low
MERCH_03014,Howell-Moore,Services,74809,13,21.24,0.0247,low
MERCH_03015,Boyd and Sons,Services,26332,5,34.69,0.0078,medium
MERCH_03016,"RODRIGUEZ, RIVERA AND AVILA",Digital,06206,10,$30.77,0.0291,low
MERCH_03017,Pitts PLC,Retail,05537,6 years,98.78,0.0132,low
MERCH_03018,Bell-Patterson,Digital,31462,2,191.13,0.0111,medium
MERCH_03019,"Hernandez, Thompson and Williams",Retail,67068,1,Unknown,0.0024,low
MERCH_03020,Johnson-Hall,Services,75194,3,96.45,0.0253,low
MERCH_03021,Harris Inc,Manufacturing,65431,-10,110.99,0.037,high
MERCH_03022,"Collins, Park and Cruz",Wholesale,87421,1,Unknown,0.0103,low
MERCH_03023,Lambert LLC,Other,93963,3,88.18,0.5388,medium
MERCH_03024,Snyder PLC,Services,6429,18,4.48,0.0506,medium
MERCH_03025,Gonzalez-Cardenas,Unknown,97344,0,45.87,0.6649,low
MERCH_03026,Owen LLC,Services,12139,16,261.08,0.0296,medium
MERCH_03027,Cohen Ltd,Wholesale,07955,-1,157.31,0.01,low
MERCH_03028,Mata-Phillips,Other,02717,0,$28.05,0.0098,low
MERCH_03029,Goods-LLC,Manufacturing,89833EXTRA,1,34.33,0.0063,medium
MERCH_03030,Green-Snyder,Retail,63946,2,$80.88,0.0435,medium
MERCH_03031,May LLC,Services,11555,2,30.42,0.0134,low
MERCH_03032,Cox-Russell,Manufacturing,5831,1,84.88,0.0044,high
MERCH_03033,Wells and Sons,Digital,2020,-5,665.46,0.0074,low
MERCH_03034,Guerrero-Strickland,Services,92546,0,33.01,0.0233,low
MERCH_03035,"JONES, WHITE AND GONZALES",Services,04330,14,21.87,0.0079,low
MERCH_03036,"Davis, Alvarez and Jordan",Unknown,02792EXTRA,3,105.51,0.0077,low
MERCH_03037,"Gates, Murphy and Evans",Unknown,53325,2,35.39,0.0115,low
MERCH_03038,RICHARDSON LTD,Manufacturing,44241,1,14.65,0.0048,low
MERCH_03039,Johnson-Thomas,Manufacturing,02714EXTRA,Unknown,27.14,0.0347,low
MERCH_03040,Singh-Shepard,Unknown,21156,Unknown,33.94,0.0154,low
MERCH_03041,Parker Ltd,Unknown,Unknown,3,58.88,0.0202,low
MERCH_03042,Snyder Group,Services,97315,-10,15.65,0.014,low
MERCH_03043,"Choi, Small and Oliver",Services,22448,7,$81.16,2.4%,low
MERCH_03044,"Blair, Shields and Roberts",Unknown,22152,7,36.33,0.014,Unknown
MERCH_03045,BIZ-CORP,Wholesale,24854,12,243.29,0.0032,low
MERCH_03046,"Erickson, Cook and Obrien",Services,58524,1,$181.71,Unknown,medium
MERCH_03047,Cordova LLC,Wholesale,04816,1,$18.22,0.0119,low
MERCH_03048,Coffey Ltd,Digital,01055,Unknown,101.54,0.0044,low
MERCH_03049,Lynch-Stokes,Unknown,09633,2 years,115.35,0.0114,medium
MERCH_03050,Comp&ny Inc,Wholesale,ABC12,1,-12.58,Unknown,medium
MERCH_03051,KELLY-COBB,Unknown,10607,13,Unknown,0.0368,high
MERCH_03052,Gross LLC,Services,23902,9,292.92,0.0197,high
MERCH_03053,Hanson-Ramos,Retail,95557,1,172.49,0.0191,medium
MERCH_03054,Vega-Tate,Services,4526,12,129.09,0.0153,low
MERCH_03055,"Webster, Campbell and Walker",Unknown,51501,5,Unknown,0.0119,low
MERCH_03056,"FORBES, WATKINS AND BASS",Services,2310,1,$116.11,0.0053,unknown
MERCH_03057,Bryant Group,Wholesale,37471,Unknown,$35.83,0.009,low
MERCH_03058,Parsons Ltd,Other,67420,1,$245.07,0.0194,low
MERCH_03059,"Coleman, Moore and Becker",Wholesale,ABC12,1,62.01,0.0147,medium
MERCH_03060,"Gonzalez, Wells and Thomas",Services,04434EXTRA,2 years,501.47,0.0065,low
MERCH_03061,Comp&ny Inc,Manufacturing,Unknown,8,11.68,0.0212,low
MERCH_03062,"Hartman, Watkins and Smith",Services,85982,19,20.44,0.0116,medium
MERCH_03063,BIZ-CORP,Wholesale,Unknown,-7,24.57,0.0117,Unknown
MERCH_03064,"Lewis, Bradshaw and Warren",Wholesale,Unknown,3,-27.95,Unknown,unknown
MERCH_03065,"Chang, Friedman and Stein",Wholesale,ABC12,3,26.07,0.0303,low
MERCH_03066,Love-Foley,UNKNOWN,31281,4,$88.22,0.0036,low
MERCH_03067,Gray-Hardy,Services,49766,9,104.45,0.0468,low
MERCH_03068,"Walter, Clark and Cole",Retail,74104,0,13.16,0.0341,low
MERCH_03069,Moreno-Ramirez,Wholesale,45423,Unknown,82.18,0.0037,low
MERCH_03070,"James, Wade and Morales",Wholesale,ABC12,1,164.01,0.3242,low
MERCH_03071,Goods-LLC,Unknown,09179,7,$62.27,0.0188,medium
MERCH_03072,SMITH-SANTOS,Wholesale,Unknown,0,$195.86,0.0239,low
MERCH_03073,Hartman LLC,Unknown,01698,0,$212.03,0.0325,medium
MERCH_03074,"ORR, GONZALES AND TOWNSEND",Services,85474,4,12.76,3.56%,low
MERCH_03075,Trade-Co,Digital,93585,5,33.38,0.043,low
MERCH_03076,Rodriguez-Owens,Unknown,97098,3,228.26,0.0166,low
MERCH_03077,"Rush, Reyes and Khan",Digital,51862,6,105.39,0.86%,medium
MERCH_03078,SUPPLY-PARTNERS,Manufacturing,28695,13,28.97,0.0131,low
MERCH_03079,"Thompson, Graham and Gonzalez",Manufacturing,06806,9,110.44,0.0044,low
MERCH_03080,Townsend-Munoz,Services,40221,10,$50.84,0.0264,low
MERCH_03081,"Brewer, Crane and Alvarado",Unknown,50032,1,113.15,0.0397,Unknown
MERCH_03082,"Henderson, Watson and Juarez",Retail,53018,Unknown,$45.32,3.73%,low
MERCH_03083,Supply-Partners,Unknown,35094,12,28.92,0.0041,medium
MERCH_03084,Macdonald-Collins,Unknown,90975,3,$68.13,0.0177,unknown
MERCH_03085,"Watson, King and Smith",Unknown,67167,-8,Unknown,Unknown,low
MERCH_03086,"Baldwin, Cole and Cantu",Digital,50927,23,$8.76,Unknown,low
MERCH_03087,"Taylor, Nguyen and Blackwell",Services,37812,5 years,$12.33,Unknown,low
MERCH_03088,Torres-Martinez,Manufacturing,86765,2,32.02,0.0247,low
MERCH_03089,Koch PLC,Wholesale,26981,1,94.21,0.0208,low
MERCH_03090,SUPPLY-PARTNERS,Unknown,ABC12,0,Unknown,0.0246,medium
MERCH_03091,Goods-LLC,Manufacturing,82193,2,186.55,0.7321,low
MERCH_03092,Goods-LLC,Wholesale,ABC12,7,424.71,0.0047,low
MERCH_03093,Trade-Co,Retail,2812,2,-12.34,0.0101,medium
MERCH_03094,"Silva, Walls and Clark",Services,Unknown,10,169.36,1.52%,low
MERCH_03095,Atkins-Johnston,Retail,2999,3,56.36,0.0099,low
MERCH_03096,Trade-Co,Unknown,37117,13,261.14,0.0071,low
MERCH_03097,Villa LLC,Unknown,68394EXTRA,Unknown,21.51,0.0144,medium
MERCH_03098,"Mckenzie, Hanna and Dixon",Wholesale,5566,1,$537.9,0.0213,low
MERCH_03099,Martin-Bishop,Services,55425,0,49.93,0.0289,low
MERCH_03100,Jennings Ltd,Services,ABC12,-10,$11.94,0.0248,Unknown
MERCH_03101,GOODS-LLC,Digital,63550,0,7.53,Unknown,medium
MERCH_03102,JONES GROUP,Wholesale,97981,16,5.45,0.0455,low
MERCH_03103,Mcclain-Decker,Retail,75216,4,109.26,0.0081,low
MERCH_03104,Sullivan Ltd,Retail,70492,0,$8.23,0.0098,low
MERCH_03105,Comp&ny Inc,Services,ABC12,0,342.69,0.0429,low
MERCH_03106,Clark LLC,Manufacturing,06407,2,$69.05,0.0187,medium
MERCH_03107,Stewart PLC,Retail,52055,2,109.69,0.0118,low
MERCH_03108,Mercer PLC,Unknown,77217,17,$14.88,0.0013,low
MERCH_03109,"Cain, Browning and Fowler",Wholesale,87187,0,42.0,0.008,medium
MERCH_03110,Supply-Partners,Manufacturing,ABC12,2,$23.65,0.0137,medium
MERCH_03111,Biz-Corp,Unknown,95150,1,5.63,0.0092,low
MERCH_03112,"MARTINEZ, STEWART AND LEE",Services,22017,Unknown,36.0,2.25%,low
MERCH_03113,Gray-Stewart,Retail,10136EXTRA,12,40.14,0.0268,low
MERCH_03114,"Cooper, Meza and Vasquez",Unknown,3365,0,62.36,0.0129,medium
MERCH_03115,James Ltd,Wholesale,65112,2,12.04,0.4359,medium
MERCH_03116,Velasquez LLC,Manufacturing,66219,2,14.02,0.0146,unknown
MERCH_03117,"Berger, Allen and Oliver",Services,ABC12,5,$26.93,0.0164,medium
MERCH_03118,Goods-LLC,Manufacturing,Unknown,3,$363.39,0.0071,medium
MERCH_03119,"Mooney, Webster and Mitchell",Digital,ABC12,4,20.95,0.4114,medium
MERCH_03120,Baker-Wheeler,Retail,84940,Unknown,41.65,0.0216,medium
MERCH_03121,Woods-Rubio,Digital,5467,9,13.49,0.0112,low
MERCH_03122,Conner Ltd,Services,75665,6,119.32,0.0193,low
MERCH_03123,"SEXTON, WILSON AND DOYLE",Manufacturing,76653,3,$23.49,0.0184,low
MERCH_03124,Shannon-Miller,Services,95333,7,40.72,0.5444,low
MERCH_03125,GREEN PLC,Other,56857,3,$12.11,0.012,low
MERCH_03126,Chen-Walton,Manufacturing,7910,Unknown,$68.09,0.0321,low
MERCH_03127,Reynolds and Sons,Unknown,88572,2,83.77,Unknown,low
MERCH_03128,Morris-Jensen,Retail,11180,0,8.74,0.0194,low
MERCH_03129,Biz-Corp,Services,75902,1,47.15,0.016,low
MERCH_03130,Williams Ltd,Unknown,46103,3,30.53,0.0219,Unknown
MERCH_03131,COMP&NY INC,Unknown,1213,10,84.72,0.0239,low
MERCH_03132,Trade-Co,Manufacturing,11203,11,Unknown,0.0362,medium
MERCH_03133,Moore Inc,UNKNOWN,ABC12,3,$127.2,0.0058,low
MERCH_03134,Johnson PLC,Manufacturing,82370EXTRA,6,9.13,0.0258,low
MERCH_03135,Johnson-Bennett,Digital,ABC12,2,14.14,0.0027,low
MERCH_03136,"WARD, GOMEZ AND MARTINEZ",Unknown,55008,0 years,50.94,0.0348,low
MERCH_03137,Trade-Co,Unknown,ABC12,4,Unknown,0.0278,medium
MERCH_03138,BRYAN-RODRIGUEZ,Services,3951,Unknown,185.61,0.0329,low
MERCH_03139,Martinez-Caldwell,Unknown,95343,0,6.26,0.0305,low
MERCH_03140,SUPPLY-PARTNERS,UNKNOWN,04768,2,184.92,0.0245,low
MERCH_03141,Peterson-Campbell,Digital,Unknown,0,9.01,1.4%,medium
MERCH_03142,Meza Group,Digital,49916,1,$54.04,0.0075,medium
MERCH_03143,Collins-Johnson,Other,7518,3,29.34,0.0256,low
MERCH_03144,Good Inc,Wholesale,46139EXTRA,13 years,184.86,1.37%,low
MERCH_03145,Ellison and Sons,Retail,ABC12,9 years,89.83,0.0278,low
MERCH_03146,Bates LLC,Wholesale,50270,6,207.81,0.0129,low
MERCH_03147,Dominguez-Brown,Unknown,02601,8,9.92,0.0104,low
MERCH_03148,Pollard-Browning,Digital,22562,0,5.72,0.26%,low
MERCH_03149,"GONZALEZ, RYAN AND GARCIA",Digital,ABC12,0,17.7,0.0169,medium
MERCH_03150,James-Jones,Unknown,Unknown,3,$139.35,0.0079,low
MERCH_03151,Pugh-Johnson,Wholesale,ABC12,6 years,30.68,0.0089,low
MERCH_03152,Medina-Schneider,Unknown,87764,10,22.61,0.025,medium
MERCH_03153,Alexander-Myers,Services,8124,1,27.91,0.0521,medium
MERCH_03154,"Carter, Harris and Lopez",Wholesale,63358,1,35.62,0.013,medium
MERCH_03155,Bennett LLC,Manufacturing,46282,1,9.03,0.0102,Unknown
MERCH_03156,Allen-Weber,Wholesale,ABC12,Unknown,$14.24,0.0101,medium
MERCH_03157,Schultz-Torres,Unknown,51195,10,$35.82,0.0143,low
MERCH_03158,Carter LLC,Retail,Unknown,0,19.19,0.0201,low
MERCH_03159,Vega-Watkins,Unknown,36146,0,$38.72,1.06%,medium
MERCH_03160,Zavala-Nicholson,Manufacturing,12526,11,$79.64,0.0281,low
MERCH_03161,Mack and Sons,Manufacturing,17519,8,23.58,0.005,medium
MERCH_03162,Navarro Inc,Unknown,51923,3,$561.19,0.0335,low
MERCH_03163,"Cole, Gordon and Hansen",Unknown,68626,5,81.75,0.0534,low
MERCH_03164,CASTILLO-JAMES,Manufacturing,89660EXTRA,Unknown,82.37,0.0149,low
MERCH_03165,BIZ-CORP,Services,34780EXTRA,5,-9.23,0.0105,low
MERCH_03166,PETERSEN-HALL,Unknown,ABC12,Unknown,110.01,0.0033,high
MERCH_03167,Trade-Co,Unknown,92204,3,130.65,0.0074,medium
MERCH_03168,Kennedy PLC,Digital,9977,7,59.37,0.0024,low
MERCH_03169,Tucker-Vincent,Unknown,52239,5,155.88,0.0134,low
MERCH_03170,"Flores, Rocha and Levine",Unknown,70555,9,$6.84,0.0053,medium
MERCH_03171,Wiggins-Jennings,Digital,19901,2,253.71,0.0086,low
MERCH_03172,"Smith, Mckinney and Castillo",Wholesale,76021,10,32.21,0.0195,unknown
MERCH_03173,STEVENSON PLC,Manufacturing,16532,2,$44.47,0.0137,low
MERCH_03174,Supply-Partners,Retail,10296,3,293.54,0.0238,low
MERCH_03175,Simpson-Robinson,Retail,32514,2,124.46,0.0047,Unknown
MERCH_03176,Fernandez-Maldonado,Manufacturing,68622,-6,$104.57,0.0301,low
MERCH_03177,Crosby-Morales,Unknown,22803,10,61.06,0.0142,medium
MERCH_03178,West-Sandoval,Digital,73890,10,$33.83,0.016,medium
